,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
144,47175,20145,19125,54825,73440,63495,78540,61200,34425,21420,54315,104040,37995,46920,38505,29070,24990,24225,34425,24990,39780,43860,70380,57630,28305,31620,22185,31620,0
145,219555,328440,222615,199410,190995,173910,202470,182070,140250,142800,212160,185385,183345,220065,224655,197115,240210,276165,307275,380970,358020,363120,388110,324615,285090,326655,236895,237150,1
146,88485,64005,66555,113730,147900,131580,207825,263925,373320,1110780,1079160,995010,818550,687225,651525,631635,712470,406470,370260,421515,422025,584970,712725,717315,566355,461295,474045,505155,1
147,217770,122910,120105,102765,88740,77520,74205,82365,71145,66300,116025,102255,82620,121125,72930,94605,224145,122400,116280,131835,112710,87210,122655,81600,64770,65790,51255,49470,1
148,72675,88485,91545,116025,88740,78795,95115,86955,102510,117045,123930,85680,83130,67065,82110,99195,97920,114240,125715,100215,120105,103275,112965,147900,125970,135915,131070,105060,1
149,1275,2550,510,0,0,2040,8925,2550,6375,30090,34170,8925,4335,16830,20400,32130,24990,66300,77775,55335,67320,60180,87465,46410,49215,60945,71910,60180,1
150,19380,29835,25500,10965,6120,18360,12240,8925,16830,39015,35700,20655,15555,28815,41820,36975,13515,7395,49215,32895,15810,14535,20145,20910,26775,15555,39780,8415,1
151,72930,49470,85680,84660,86955,116790,138210,83895,96390,86955,88230,166515,100470,49980,57375,58905,57375,80580,144330,150195,135150,143565,199665,226440,182835,231540,189720,143055,1
152,279735,394485,436305,257550,237915,231030,228225,222360,237150,249390,367200,338385,603075,434010,551820,602565,472005,267240,224400,257805,245055,50745,52785,16320,12240,39015,27795,16830,1
153,895815,921825,801720,939165,903720,895560,877710,638010,614805,818295,442425,276675,271830,492915,725730,993990,932025,824925,804780,740265,827475,1039125,875160,791265,869550,846855,690795,760665,1
154,180030,152490,201195,201450,217260,253980,236385,187170,194565,272340,250920,249645,197370,201450,175695,214455,226695,224910,259590,224910,219045,252960,258060,234090,237405,213435,232560,259845,1
